what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1386458435369
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1386458435370
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1386458435371
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1386458435371
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1386458435373
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1386458435373
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1386458435374
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1386458435375
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1386458435375
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1386458435377
started,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1386458435379
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1386458435380
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1386458435381
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1386458435383
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1386458435384
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1386458435385
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1386458435387
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1386458435389
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1386458435391
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1386458435392
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1386458435393
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1386458435396
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1386458435399
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1386458435400
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1386458435401
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1386458435402
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1386458435404
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1386458435406
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1386458435408
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1386458435409
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1386458435411
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1386458435412
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1386458435418
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1386458435421
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1386458435422
os,sysinfo,,,"win32",1386458435428
arch,sysinfo,,,"x86_64",1386458435428
ws,sysinfo,,,"win32",1386458435428
locale,sysinfo,,,"en_US",1386458435428
processors,sysinfo,,,"4",1386458435428
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1386458435429
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1386458435429
java.specification.name,sysinfo,,,"Java Platform API Specification",1386458435429
java.specification.vendor,sysinfo,,,"Oracle Corporation",1386458435429
java.specification.version,sysinfo,,,"1.7",1386458435429
java.vendor,sysinfo,,,"Oracle Corporation",1386458435429
java.version,sysinfo,,,"1.7.0_45",1386458435429
java.vm.info,sysinfo,,,"mixed mode",1386458435429
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1386458435429
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1386458435429
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1386458435429
java.vm.specification.version,sysinfo,,,"1.7",1386458435429
java.vm.vendor,sysinfo,,,"Oracle Corporation",1386458435429
java.vm.version,sysinfo,,,"24.45-b08",1386458435429
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1386458435517
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1386458459586
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1386458459672
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1386458459686
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1386458461231
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1386458461243
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1386458461244
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1386458462609
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1386458462758
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1386458463318
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1386458463473
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1386458463616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386458474994
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1386458474996
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1386458475065
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1386458475123
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1386458475146
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1386458475152
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1386458475157
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1386458475161
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1386458475174
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1386458475186
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1386458480664
error,log,,,"Resource is out of sync with the file system: '/www/.buildpath'.",1386458480787
error,log,,,"Resource is out of sync with the file system: '/www/.project'.",1386458480792
error,log,,,"Resource is out of sync with the file system: '/www/.settings/org.eclipse.php.core.prefs'.",1386458480798
error,log,,,"Resource is out of sync with the file system: '/www/.settings/org.eclipse.wst.common.project.facet.core.xml'.",1386458480803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458482365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458652560
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458654262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458741214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458743059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458974525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386458976381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459183265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459185060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459405903
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1386459408496
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459427000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459430137
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386459440268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459442673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459498337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386459540340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459542875
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459560091
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1386459566340
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1386459566730
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1386459567164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386459568313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386459574498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459577523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459594219
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459599349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459932835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386459939034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459943378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459958611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386459961571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460154877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460164923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460204820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386460225998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386460231269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386460258454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460280523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460430876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460432517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460440881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460442743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460466935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460470578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460576121
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386460577837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386461119509
error,log,,,"Resource is out of sync with the file system: '/www/.buildpath'.",1386461126643
error,log,,,"Resource is out of sync with the file system: '/www/.project'.",1386461126648
error,log,,,"Resource is out of sync with the file system: '/www/.settings/org.eclipse.php.core.prefs'.",1386461126653
error,log,,,"Resource is out of sync with the file system: '/www/.settings/org.eclipse.wst.common.project.facet.core.xml'.",1386461126659
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1386461126674
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1386461126882
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1386461127071
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1386461127306
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1386461127327
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1386461127585
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1386461127694
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1386461127869
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386461127914
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386461128133
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1386461141048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386461158246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386463588240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386463590193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464632955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464634061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464671498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464672422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464707796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464712778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464722149
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386464724416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465312320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465315779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465363386
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386465365478
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1386465374240
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1386465374338
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1386465374498
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1386465374641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386465376449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386465416246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465422965
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465498580
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1386465500226
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386465502958
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386465503101
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386465504564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1386465512484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386465517436
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386465518604
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386465520820
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386465523718
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386465525248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465527561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1386465527599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465535949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386465544476
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465557528
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465647064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386465686018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386465692096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386466168024
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386466170565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386466203729
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386466256272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386466265223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386466379014
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386466380593
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1386466385695
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1386466390632
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386466485213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386466503615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386466513140
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386466525092
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386466601492
